, Salary ,MP,3P,FT,TRB,AST,STL,BLK,TOV,PF,PTS,Archetype
1548,0.0480603094693423,0.4416475972540045,0.0,0.1397849462365591,0.2933333333333333,0.1428571428571428,0.1666666666666666,0.131578947368421,0.3777777777777777,0.6458333333333334,0.1818181818181818,Rim Protector
1549,0.1064240355163162,0.8878718535469107,0.0,0.4408602150537634,0.8200000000000001,0.1680672268907563,0.2666666666666666,0.3421052631578947,0.6444444444444444,0.75,0.5515151515151515,All Star Big Man
1550,0.0284499946437764,0.4919908466819221,0.0,0.1397849462365591,0.3466666666666667,0.0588235294117647,0.1666666666666666,0.1052631578947368,0.2444444444444444,0.4583333333333333,0.2151515151515151,Post Scorer
1551,0.0114472444489324,0.0961098398169336,0.0,0.043010752688172,0.04,0.0504201680672268,0.0666666666666666,0.0263157894736842,0.1111111111111111,0.125,0.0575757575757575,Ignorance
1552,0.0662775418209609,0.7574370709382151,0.0277777777777777,0.3118279569892472,0.22,0.3277310924369748,0.5,0.0263157894736842,0.3555555555555555,0.3541666666666667,0.5424242424242424,All Star Post Scorer
1553,0.0662775418209609,0.7505720823798626,0.0,0.3010752688172042,0.5466666666666666,0.1428571428571428,0.2666666666666666,0.0789473684210526,0.5777777777777778,0.8125,0.4787878787878788,All Star Post Scorer
1554,0.0284499946437764,0.2929061784897025,0.0,0.1290322580645161,0.14,0.1176470588235294,0.0999999999999999,0.0526315789473684,0.2888888888888889,0.375,0.1545454545454545,Post Scorer
1555,0.0662775418209609,0.6430205949656751,0.0,0.3870967741935484,0.42,0.2521008403361344,0.2333333333333333,0.0263157894736842,0.5111111111111111,0.7708333333333334,0.3090909090909091,All Star Post Scorer
1556,0.0114472444489324,0.091533180778032,0.0,0.032258064516129,0.0333333333333333,0.0252100840336134,0.0666666666666666,0.0,0.0444444444444444,0.1041666666666666,0.0696969696969696,Ignorance
1557,0.0662775418209609,0.7780320366132722,0.0,0.2795698924731182,0.3933333333333333,0.2857142857142857,0.3333333333333333,0.1052631578947368,0.5333333333333333,0.5625000000000001,0.4969696969696969,All Star Post Scorer
1558,0.0623483348431608,0.8581235697940502,0.1666666666666666,0.3440860215053763,0.1666666666666666,0.6470588235294118,0.7666666666666666,0.1052631578947368,0.6000000000000001,0.4166666666666667,0.6060606060606061,All Star Playmaker
1559,0.0662775418209609,0.7139588100686498,0.0,0.2795698924731182,0.6066666666666667,0.2100840336134453,0.3,0.2105263157894737,0.6000000000000001,0.6458333333333334,0.506060606060606,All Star Post Scorer
1560,0.0384158923420148,0.5446224256292906,0.0555555555555555,0.1397849462365591,0.12,0.226890756302521,0.2666666666666666,0.0263157894736842,0.3777777777777777,0.3958333333333333,0.2545454545454546,Playmaker
1561,0.0114472444489324,0.2036613272311212,0.0,0.1182795698924731,0.04,0.0336134453781512,0.1333333333333333,0.0263157894736842,0.1555555555555555,0.3333333333333333,0.1272727272727273,Ignorance
1562,0.0114472444489324,0.125858123569794,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0606060606060606,Ignorance
1563,0.0662775418209609,0.6636155606407322,0.0,0.4838709677419354,0.22,0.2100840336134453,0.3,0.1842105263157894,0.6222222222222222,0.6041666666666666,0.6424242424242425,All Star Post Scorer
1564,0.0284499946437764,0.2608695652173913,0.0,0.043010752688172,0.0833333333333333,0.1596638655462184,0.2666666666666666,0.0,0.2,0.3958333333333333,0.0727272727272727,Post Scorer
1565,0.0662775418209609,0.5583524027459954,0.0,0.5268817204301075,0.2866666666666667,0.1512605042016806,0.3999999999999999,0.0263157894736842,0.4888888888888889,0.7083333333333334,0.4909090909090909,All Star Post Scorer
1566,0.0384158923420148,0.6086956521739131,0.0277777777777777,0.2795698924731182,0.1733333333333333,0.2016806722689075,0.3,0.0263157894736842,0.4222222222222222,0.5,0.4848484848484848,Playmaker
1567,0.0662775418209609,0.5835240274599542,0.0,0.4193548387096774,0.3666666666666666,0.1848739495798319,0.1333333333333333,0.1842105263157894,0.5111111111111111,0.7083333333333334,0.4515151515151515,All Star Post Scorer
1568,0.0623483348431608,0.7665903890160183,0.0277777777777777,0.2365591397849462,0.1866666666666666,0.5378151260504201,0.7333333333333334,0.0789473684210526,0.4444444444444444,0.5,0.396969696969697,All Star Playmaker
1569,0.0384158923420148,0.4576659038901601,0.0,0.2473118279569892,0.18,0.1764705882352941,0.2666666666666666,0.0263157894736842,0.3111111111111111,0.5625000000000001,0.296969696969697,Playmaker
